goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_title,goods_num,gender,goods_page,goods_comments,goods_url
BASEB CLASS TRE 帽子,EK2994,¥149,0,活力粉/白,"['OSFW', 'OSFM']","['这款棒球帽，含预成型弧形帽檐，旨在方便穿戴。采用舒适棉面料打造，正面缀大号刺绣三叶草。后部含可调节束带，旨在方便调整。', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合']","['https://img.adidas.com.cn/resources/2019/7/1/1561976862088384_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619768596042672_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619768555814170_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619768574057379_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619768508258701_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619768532051020_2000X2000.jpg']",中性  ORIGINALS,11,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/07/02', 'goods_comment_comment': 'nice~nice~nice~nice~'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/25', 'goods_comment_comment': '可以说很喜欢很喜欢了，出乎意料的满意，也是第一次在阿迪达斯官网买东西，给力嗷阿迪达斯，以后会继续来官网卖的！！！太喜欢啦，强烈推荐购买！！！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/24', 'goods_comment_comment': '帽子很好&hellip;就是有点绿&hellip;感觉怪怪的'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/06/24', 'goods_comment_comment': '评价，目前还没到！  看着不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/22', 'goods_comment_comment': '大小刚刚好，不会出现勒头，下次再买个渔夫帽。yeezy梦：想买到其他款yeezy350系列，感觉好难，我深爱的阿迪达斯能不能给我次购买的机会，我不想一直在排队，想要一点就买的痛快。'}]",https://www.adidas.com.cn/item/EK2994?locale=zh_CN
AFC C40 CAP 阿森纳足球帽,EH5083,¥149,0,浅猩红/白,['OSFM'],"['戴上阿森纳的标志性徽章和配色。这款足球帽子，为“枪手”的忠实球迷打造，力求展现俱乐部新时代的活力。', '棉', '中弧度预成型帽檐', '可调节后扣带；带扣缀阿森纳队徽', 'Climalite汗带', '梭织阿森纳队徽']","['https://img.adidas.com.cn/resources/2019/7/2/15620466168727714_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/2/15620466193906004_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/2/15620466296897474_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/2/15620466273531800_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/2/15620466211649993_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/2/15620466248698577_2000X2000.jpg']",中性  运动表现  足球,12,men,0,[],https://www.adidas.com.cn/item/EH5083?locale=zh_CN
运动帽,S98150,¥79,0,白/白/黑,"['OSFW', 'OSFM']","[' 这款帽子采用六片式结构。内置Climalite汗带，搭配弧形帽檐设计。背面调节带。 ', 'Climalite汗带', '大号预成型弧形帽檐', '背面按扣固定', '六片式结构', '正面饰adidas绣标']","['https://img.adidas.com.cn/resources/2019/7/1/15619720700705418_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619720860244175_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619720807181879_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619720675669684_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/1561972082887449_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619720721671812_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619720763937019_2000X2000.jpg']",中性  运动表现  训练,13,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/07/11', 'goods_comment_comment': ''}, {'goods_comment_star': 4, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': '帽子质量很好，做工很精细。带上后帅气。很满意！'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': '价格优惠 物流给力 材质不错 做工可以 颜色很正  妈咪很喜欢 攒 推荐！ '}, {'goods_comment_star': 3, 'goods_comment_time': '2019/07/02', 'goods_comment_comment': ''}]",https://www.adidas.com.cn/item/S98150?locale=zh_CN
运动帽,S98151,¥79,0,黑/黑/白,"['OSFW', 'OSFM']","[' 这款帽子采用六片式结构。内置Climalite汗带，搭配弧形帽檐设计。背面调节带。 ', 'Climalite汗带', '大号预成型弧形帽檐', '背面按扣固定', '六片式结构', '正面饰adidas绣标']","['https://img.adidas.com.cn/resources/2019/7/1/15619464886763348_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619464990802493_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619464942291690_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619464964537895_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619464905223182_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619465016281100_2000X2000.jpg']",中性  运动表现  训练,14,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/07/11', 'goods_comment_comment': ''}, {'goods_comment_star': 4, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': '帽子质量很好，做工很精细。带上后帅气。很满意！'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': '价格优惠 物流给力 材质不错 做工可以 颜色很正  妈咪很喜欢 攒 推荐！ '}, {'goods_comment_star': 3, 'goods_comment_time': '2019/07/02', 'goods_comment_comment': ''}]",https://www.adidas.com.cn/item/S98151?locale=zh_CN
运动帽,CG1780,¥129,0,白/黑/黑,"['OSFW', 'OSFM']","[' 旨在适合户外运动的弹力训练帽。含Climalite汗带。背面按扣搭扣调节。 ', 'Climalite汗带', '中弧度预成型弧形帽檐', '背面可调节束带配扣环', '正面缀浮面adidas Badge of Sport运动徽标']","['https://img.adidas.com.cn/resources/2017/12/11/1512995838845194_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129958481524233_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/1512995858026160_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129958522235464_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129958326587447_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129958428915486_2000X2000.jpg']",中性  运动表现  训练,15,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/21', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/17', 'goods_comment_comment': '做工精细，质量杠杠，没有瑕疵值得入手'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/15', 'goods_comment_comment': '帽子非常不错，质量很好，也很好看。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/15', 'goods_comment_comment': '帽子质量很好啊也很好看给父母买的他们很开心！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/12', 'goods_comment_comment': '还可以，春夏秋都可以用，透气性可以的'}]",https://www.adidas.com.cn/item/CG1780?locale=zh_CN
运动帽,CG1781,¥129,0,黑/黑/白,"['OSFW', 'OSFM']","[' 旨在适合户外运动的弹力训练帽。含Climalite汗带。背面按扣搭扣调节。 ', 'Climalite汗带', '中弧度预成型弧形帽檐', '背面可调节束带配扣环', '正面缀浮面adidas Badge of Sport运动徽标']","['https://img.adidas.com.cn/resources/2017/12/11/15129960435376568_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129960478477757_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129960242775288_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129960325291486_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/151299601884957_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129960379301809_2000X2000.jpg']",中性  运动表现  训练,16,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/21', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/17', 'goods_comment_comment': '做工精细，质量杠杠，没有瑕疵值得入手'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/15', 'goods_comment_comment': '帽子非常不错，质量很好，也很好看。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/15', 'goods_comment_comment': '帽子质量很好啊也很好看给父母买的他们很开心！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/12', 'goods_comment_comment': '还可以，春夏秋都可以用，透气性可以的'}]",https://www.adidas.com.cn/item/CG1781?locale=zh_CN
6P 3S CAP COTTO 运动帽,DU0197,¥99,0,白/黑/黑,"['OSFW', 'OSFM']","[' 这款帽子采用Climalite面料打造，力求助你保持干爽。背面配可调节按扣，预成型帽檐缀三条纹标志。 ', 'Climalite面料', '中号预成型帽檐缀刺绣三条纹', '背面可调节束带配扣环', '六片式结构', '正面饰adidas绣标', '均码，旨在适合多数人使用']","['https://img.adidas.com.cn/resources/2018/12/7/1544150810947236_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508091772653_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508071676987_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507950757669_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507996583903_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508043492170_2000X2000.jpg']",中性  运动表现  训练,17,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/04/06', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/07/01', 'goods_comment_comment': '时尚潮流非常喜欢，以后常来买衣服鞋子帽子'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/30', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/26', 'goods_comment_comment': '帽子很好看，大小合适，logo不明显比较好'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/06/25', 'goods_comment_comment': '帽子质量很好，也很好看，价格也非常实惠'}]",https://www.adidas.com.cn/item/DU0197?locale=zh_CN
6P 3S CAP COTTO 运动帽,DU0196,¥99,0,黑/白/白,"['OSFW', 'OSFM']","[' 这款帽子采用Climalite面料打造，力求助你保持干爽。背面配可调节按扣，预成型帽檐缀三条纹标志。 ', 'Climalite面料', '中号预成型帽檐缀刺绣三条纹', '背面可调节束带配扣环', '六片式结构', '正面饰adidas绣标', '均码，旨在适合多数人使用']","['https://img.adidas.com.cn/resources/2018/12/26/15458230468392852_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/26/15458230565116799_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/26/15458230492663663_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/26/15458230581511306_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/26/15458230510303533_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/12/26/1545823054200683_2000X2000.jpg']",中性  运动表现  训练,18,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/04/06', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/07/01', 'goods_comment_comment': '时尚潮流非常喜欢，以后常来买衣服鞋子帽子'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/30', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/26', 'goods_comment_comment': '帽子很好看，大小合适，logo不明显比较好'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/06/25', 'goods_comment_comment': '帽子质量很好，也很好看，价格也非常实惠'}]",https://www.adidas.com.cn/item/DU0196?locale=zh_CN
SB CLASSIC TRE 帽子,DV0176,¥249,0,黑/白,"['OSFW', 'OSFM']","[' 力求展现你的adidas元气。这款平檐帽子，承袭adidas Originals经典风格，正面缀大号刺绣三叶草徽标。采用拉伸棉质面料，搭配可调节按扣，佩戴舒适。 ', '棉', '平檐', '可调节按扣带', '浮面刺绣三叶草徽标']","['https://img.adidas.com.cn/resources/2019/7/1/1561946530610835_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/1561946535190886_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619465285834945_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619465323661932_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619465383644296_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619465251833429_2000X2000.jpg']",中性  ORIGINALS,19,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/06/27', 'goods_comment_comment': '挺不错的，就是带上有点热是真的，其他还好，款式手感都还不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/24', 'goods_comment_comment': '很不错，特别好，我永远喜欢阿迪达斯'}, {'goods_comment_star': 3, 'goods_comment_time': '2019/05/31', 'goods_comment_comment': '挺不错的帽子，质量很好，就是有点太厚了，只适合冬天戴。'}, {'goods_comment_star': 3, 'goods_comment_time': '2019/05/07', 'goods_comment_comment': '帽子感觉很一般，戴上去没有让我特别的惊艳，一般'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/27', 'goods_comment_comment': '帽子很棒，质量看起来也很好。值得推荐'}]",https://www.adidas.com.cn/item/DV0176?locale=zh_CN
6P 3S CAP COTTO 运动帽,DU0198,¥99,0,传奇墨水蓝/白/白,"['OSFW', 'OSFM']","[' 这款帽子采用Climalite面料打造，力求助你保持干爽。背面配可调节按扣，预成型帽檐缀三条纹标志。 ', 'Climalite面料', '中号预成型帽檐缀刺绣三条纹', '背面可调节束带配扣环', '六片式结构', '正面饰adidas绣标', '均码，旨在适合多数人使用']","['https://img.adidas.com.cn/resources/2019/7/1/15619465487749039_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/1561946544752247_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619465504855686_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619465523887149_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619465424385259_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619465464988713_2000X2000.jpg']",中性  运动表现  训练,20,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/04/06', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/07/01', 'goods_comment_comment': '时尚潮流非常喜欢，以后常来买衣服鞋子帽子'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/30', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/26', 'goods_comment_comment': '帽子很好看，大小合适，logo不明显比较好'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/06/25', 'goods_comment_comment': '帽子质量很好，也很好看，价格也非常实惠'}]",https://www.adidas.com.cn/item/DU0198
AB CAP 橄榄球帽子,ED0976,¥199,0,黑,['OSFM'],"['秀出你对全黑队（All Blacks）的热情。这款帽子，采用平纹织物面料，帽冠缀浊色刺绣“All Blacks”字样及队徽。背部配可调节搭扣。', '聚酯纤维', '可调节按扣搭扣', '全黑队刺绣图案']","['https://img.adidas.com.cn/resources/2019/7/1/15619480344513229_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619480301594725_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619480320856247_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619480364954698_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619480261776447_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/7/1/15619480233614884_2000X2000.jpg']",男子  运动表现  橄榄球,21,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/06/21', 'goods_comment_comment': '很好很好很好很好很好很好很好很好很好'}]",https://www.adidas.com.cn/item/ED0976
JUVE C40 CAP 尤文图斯足球帽,DY7527,¥149,0,黑/白/亮粉,['OSFM'],"['这款足球帽，采用球队传统配色。面料为棉斜纹布，头围可调，缀三条纹。中间缀尤文图斯队徽，展现你的球队情结。', '棉', '中弧度预成型帽檐', '可调节后扣带，带扣印尤文图斯徽章', 'Climalite汗带', '缀尤文图斯队徽']","['https://img.adidas.com.cn/resources/2019/6/26/15615331736077155_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/26/1561533177726289_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/26/15615331826148814_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/26/15615331753285861_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/26/15615331710445304_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/26/15615331802057392_2000X2000.jpg']",中性  运动表现  足球,22,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/07/02', 'goods_comment_comment': '非常喜欢啊，可喜欢阿迪达斯咯哈哈哈哈哈哈'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/06/28', 'goods_comment_comment': '尤文图斯的刺绣图案很精致，帽型也很好'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/24', 'goods_comment_comment': '好好好好好好好好非常好非常好好好好好好好好'}]",https://www.adidas.com.cn/item/DY7527
